Sentence #,Word,POS,Tag
,are,_,O
,dependent,_,B-Eventuality
,upon,_,I-Eventuality
,mothers,_,B-Biotic_Entity
,until,_,O
,after,_,O
,the,_,O
,start,_,B-Eventuality
,of,_,O
,their,_,O
,third,_,B-Time
,year,_,I-Time
,of,_,O
,life,_,B-Eventuality
,.,_,O
Sentence: 1660,Age,_,B-Quality
,of,_,O
,first,_,O
,reproduction,_,B-Eventuality
,is,_,O
,normally,_,O
,5-6,_,B-Time
,years,_,I-Time
,for,_,O
,females,_,B-Biotic_Entity
,.,_,O
Sentence: 1661,These,_,O
,factors,_,O
,contribute,_,B-Eventuality
,to,_,O
,the,_,O
,low,_,B-Quality
,reproductive,_,B-Eventuality
,potential,_,B-Quality
,for,_,O
,the,_,O
,species,_,B-Biotic_Entity
,.,_,O
Sentence: 1662,Systems,_,O
Sentence: 1663,*,_,O
,Terrestrial,_,B-Quality
Sentence: 1664,*,_,O
,Marine,_,B-Quality
Sentence: 1665,Habitat,_,B-Aggregate_Biotic_Abiotic_Entity
Sentence: 1666,Polar,_,B-Biotic_Entity
,bears,_,I-Biotic_Entity
,are,_,O
,closely,_,O
,tied,_,O
,to,_,O
,arctic,_,B-Location
,pack,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,.,_,O
Sentence: 1667,They,_,O
,prefer,_,B-Eventuality
,areas,_,B-Aggregate_Biotic_Abiotic_Entity
,with,_,O
,ice,_,B-Abiotic_Entity
,that,_,O
,is,_,O
,periodically,_,B-Time
,active,_,B-Eventuality
,such,_,O
,as,_,O
,at,_,O
,the,_,O
,interface,_,O
,of,_,O
,landfast,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,and,_,O
,drifting,_,B-Eventuality
,pack,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,along,_,O
,the,_,O
,arctic,_,B-Location
,coasts,_,B-Aggregate_Biotic_Abiotic_Entity
,or,_,O
,near,_,O
,polynyas,_,B-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1668,Polar,_,B-Biotic_Entity
,bears,_,I-Biotic_Entity
,show,_,O
,a,_,O
,preference,_,B-Eventuality
,for,_,O
,sea,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,located,_,B-Eventuality
,over,_,O
,and,_,O
,near,_,O
,the,_,O
,continental,_,B-Aggregate_Biotic_Abiotic_Entity
,shelf,_,I-Aggregate_Biotic_Abiotic_Entity
,likely,_,O
,due,_,O
,to,_,O
,higher,_,O
,biological,_,O
,productivity,_,B-Quality
,in,_,O
,these,_,O
,areas,_,B-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,greater,_,O
,accessibility,_,B-Quality
,to,_,O
,prey,_,B-Eventuality
,in,_,O
,near-shore,_,B-Aggregate_Biotic_Abiotic_Entity
,shear,_,I-Aggregate_Biotic_Abiotic_Entity
,zones,_,I-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,polynyas,_,B-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,areas,_,B-Aggregate_Biotic_Abiotic_Entity
,of,_,O
,open,_,B-Aggregate_Biotic_Abiotic_Entity
,sea,_,I-Aggregate_Biotic_Abiotic_Entity
,surrounded,_,O
,by,_,O
,ice,_,B-Abiotic_Entity
,),_,O
,compared,_,O
,to,_,O
,deep-water,_,B-Aggregate_Biotic_Abiotic_Entity
,regions,_,I-Aggregate_Biotic_Abiotic_Entity
,in,_,O
,the,_,O
,central,_,B-Location
,polar,_,I-Location
,basin,_,I-Location
,;,_,O
,they,_,O
,are,_,O
,most,_,O
,abundant,_,B-Quality
,near,_,O
,the,_,O
,shore,_,B-Aggregate_Biotic_Abiotic_Entity
,in,_,O
,shallow-water,_,B-Aggregate_Biotic_Abiotic_Entity
,areas,_,I-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,also,_,O
,in,_,O
,other,_,O
,areas,_,B-Aggregate_Biotic_Abiotic_Entity
,where,_,O
,currents,_,B-Eventuality
,and,_,O
,ocean,_,B-Aggregate_Biotic_Abiotic_Entity
,upwelling,_,B-Eventuality
,increase,_,B-Eventuality
,marine,_,B-Quality
,productivity,_,B-Quality
,and,_,O
,serve,_,O
,to,_,O
,keep,_,B-Eventuality
,the,_,O
,ice,_,B-Abiotic_Entity
,cover,_,I-Abiotic_Entity
,from,_,O
,becoming,_,B-Eventuality
,too,_,O
,consolidated,_,B-Eventuality
,in,_,B-Time
,winter,_,I-Time
,(,_,O
,see,_,O
,USFWS,_,O
,2008,_,O
,for,_,O
,specific,_,O
,sources,_,O
,of,_,O
,this,_,O
,information,_,O
,),_,O
,.,_,O
Sentence: 1669,Sometimes,_,O
,polar,_,B-Biotic_Entity
,bears,_,I-Biotic_Entity
,wander,_,B-Eventuality
,inland,_,B-Aggregate_Biotic_Abiotic_Entity
,as,_,O
,much,_,O
,as,_,O
,150,_,B-Value
,km,_,B-Unit
,from,_,O
,the,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1670,In,_,O
,the,_,O
,Bering,_,B-Location
,and,_,I-Location
,Chukchi,_,I-Location
,Seas,_,I-Location
,Alaska,_,B-Location
,where,_,O
,sea,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,melts,_,B-Eventuality
,in,_,B-Time
,summer,_,I-Time
,bears,_,B-Biotic_Entity
,migrate,_,B-Eventuality
,up,_,O
,to,_,O
,"1,000",_,B-Value
,km,_,B-Unit
,to,_,O
,remain,_,B-Eventuality
,with,_,O
,the,_,O
,southern,_,B-Aggregate_Biotic_Abiotic_Entity
,ice,_,I-Aggregate_Biotic_Abiotic_Entity
,boundary,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,Garner,_,O
,et,_,O
,al.,_,O
,1990,_,O
,1994,_,O
,in,_,O
,Amstrup,_,O
,2003,_,O
,),_,O
,;,_,O
,in,_,O
,Hudson,_,B-Location
,Bay,_,I-Location
,James,_,B-Location
,Bay,_,I-Location
,and,_,O
,parts,_,B-Location
,of,_,O
,the,_,O
,Canadian,_,B-Location
,Arctic,_,I-Location
,bears,_,B-Biotic_Entity
,may,_,O
,be,_,O
,forced,_,B-Eventuality
,onto,_,O
,land,_,B-Aggregate_Biotic_Abiotic_Entity
,for,_,B-Time
,up,_,I-Time
,to,_,I-Time
,several,_,I-Time
,months,_,I-Time
,when,_,O
,sea,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,melts,_,B-Eventuality
,in,_,B-Time
,summer,_,I-Time
,(,_,O
,Jonkel,_,O
,et,_,O
,al.,_,O
,1976,_,O
,Lunn,_,O
,et,_,O
,al.,_,O
,1997,_,O
,in,_,O
,Amstrup,_,O
,2003,_,O
,),_,O
,.,_,O
Sentence: 1671,During,_,B-Time
,ice-free,_,I-Time
,period,_,I-Time
,along,_,O
,western,_,B-Location
,Hudson,_,I-Location
,Bay,_,I-Location
,adult,_,B-Biotic_Entity
,males,_,B-Biotic_Entity
,occupy,_,B-Eventuality
,the,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,while,_,O
,family,_,B-Biotic_Entity
,groups,_,I-Biotic_Entity
,and,_,O
,pregnant,_,B-Eventuality
,females,_,B-Biotic_Entity
,occur,_,B-Eventuality
,farther,_,O
,inland,_,B-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1672,Pregnant,_,B-Eventuality
,females,_,B-Biotic_Entity
,remain,_,B-Eventuality
,on,_,O
,or,_,O
,near,_,O
,land,_,B-Aggregate_Biotic_Abiotic_Entity
,in,_,O
,dens,_,B-Aggregate_Biotic_Abiotic_Entity
,through,_,B-Time
,winter,_,I-Time
,while,_,O
,males,_,B-Biotic_Entity
,and,_,O
,non-breeders,_,B-Biotic_Entity
,winter,_,B-Eventuality
,on,_,O
,sea,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,.,_,O
Sentence: 1673,On,_,O
,land,_,B-Aggregate_Biotic_Abiotic_Entity
,range,_,B-Quality
,of,_,O
,subadults,_,B-Biotic_Entity
,overlaps,_,B-Eventuality
,that,_,O
,of,_,O
,adult,_,B-Biotic_Entity
,males,_,B-Biotic_Entity
,(,_,O
,Derocher,_,O
,and,_,O
,Stirling,_,O
,1990,_,O
,),_,O
,.,_,O
Sentence: 1674,Female,_,B-Biotic_Entity
,denning,_,B-Eventuality
,habitat,_,B-Aggregate_Biotic_Abiotic_Entity
,may,_,O
,be,_,O
,found,_,B-Eventuality
,in,_,O
,mountain,_,B-Aggregate_Biotic_Abiotic_Entity
,fjord,_,B-Aggregate_Biotic_Abiotic_Entity
,or,_,O
,even,_,O
,relatively,_,O
,flat,_,B-Aggregate_Biotic_Abiotic_Entity
,tundra,_,I-Aggregate_Biotic_Abiotic_Entity
,areas,_,I-Aggregate_Biotic_Abiotic_Entity
,but,_,O
,generally,_,O
,it,_,O
,is,_,O
,near,_,O
,the,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,contains,_,B-Eventuality
,microhabitats,_,B-Aggregate_Biotic_Abiotic_Entity
,which,_,O
,catch,_,B-Eventuality
,and,_,O
,collect,_,B-Eventuality
,snow,_,B-Abiotic_Entity
,in,_,B-Time
,fall,_,I-Time
,and,_,I-Time
,early,_,I-Time
,winter,_,I-Time
,(,_,O
,Amstrup,_,O
,2003,_,O
,),_,O
,.,_,O
Sentence: 1675,While,_,O
,most,_,O
,denning,_,B-Eventuality
,occurs,_,B-Eventuality
,on,_,O
,coastlines,_,B-Aggregate_Biotic_Abiotic_Entity
,bears,_,B-Biotic_Entity
,may,_,O
,also,_,O
,den,_,B-Eventuality
,on,_,O
,drifting,_,B-Eventuality
,pack,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,and,_,O
,on,_,O
,land-fast,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,adjacent,_,O
,to,_,O
,shore,_,B-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,Amstrup,_,O
,and,_,O
,Gardner,_,O
,1994,_,O
,),_,O
,.,_,O
Sentence: 1676,Females,_,B-Biotic_Entity
,typically,_,O
,dig,_,B-Eventuality
,maternity,_,B-Eventuality
,dens,_,B-Aggregate_Biotic_Abiotic_Entity
,in,_,O
,a,_,O
,hillside,_,B-Aggregate_Biotic_Abiotic_Entity
,snowbank,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,in,_,O
,southwestern,_,B-Location
,Hudson,_,I-Location
,Bay,_,I-Location
,however,_,O
,pregnant,_,B-Eventuality
,females,_,B-Biotic_Entity
,commonly,_,O
,overwinter,_,B-Eventuality
,in,_,O
,earth,_,B-Aggregate_Biotic_Abiotic_Entity
,dens,_,I-Aggregate_Biotic_Abiotic_Entity
,20-100,_,B-Value
,km,_,B-Unit
,from,_,O
,the,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,),_,O
,.,_,O
Sentence: 1677,Dens,_,B-Aggregate_Biotic_Abiotic_Entity
,often,_,O
,are,_,O
,built,_,B-Eventuality
,within,_,O
,8,_,B-Value
,km,_,B-Unit
,of,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,rarely,_,O
,more,_,O
,than,_,O
,48,_,B-Value
,km,_,B-Unit
,offshore,_,B-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,though,_,O
,sometimes,_,O
,in,_,O
,active,_,B-Eventuality
,offshore,_,B-Aggregate_Biotic_Abiotic_Entity
,pack,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,as,_,O
,much,_,O
,as,_,O
,550,_,B-Value
,km,_,B-Unit
,north,_,O
,of,_,O
,Alaskan,_,B-Location
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,),_,O
,.,_,O
Sentence: 1678,Polar,_,B-Biotic_Entity
,bears,_,I-Biotic_Entity
,exhibit,_,B-Eventuality
,a,_,O
,general,_,O
,fidelity,_,B-Eventuality
,to,_,O
,denning,_,B-Eventuality
,areas,_,B-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,even,_,O
,after,_,O
,months,_,B-Time
,of,_,O
,long-distance,_,B-Quality
,passive,_,B-Quality
,transportation,_,B-Eventuality
,on,_,O
,sea,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,females,_,B-Biotic_Entity
,often,_,O
,return,_,B-Eventuality
,to,_,O
,specific,_,O
,den,_,B-Aggregate_Biotic_Abiotic_Entity
,habitats,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,Amstrup,_,O
,2003,_,O
,),_,O
,.,_,O
Sentence: 1679,Migration,_,B-Eventuality
Sentence: 1680,Non-Migrant,_,O
,:,_,O
,No,_,O
,.,_,O
Sentence: 1681,All,_,O
,populations,_,B-Biotic_Entity
,of,_,O
,this,_,O
,species,_,B-Biotic_Entity
,make,_,O
,significant,_,O
,seasonal,_,B-Time
,migrations,_,B-Eventuality
,.,_,O
Sentence: 1682,Locally,_,O
,Migrant,_,B-Quality
,:,_,O
,No,_,O
,.,_,O
Sentence: 1683,No,_,O
,populations,_,B-Biotic_Entity
,of,_,O
,this,_,O
,species,_,B-Biotic_Entity
,make,_,O
,local,_,O
,extended,_,O
,movements,_,B-Eventuality
,(,_,O
,generally,_,O
,less,_,O
,than,_,O
,200,_,B-Value
,km,_,B-Unit
,),_,O
,at,_,O
,particular,_,O
,times,_,B-Time
,of,_,I-Time
,the,_,I-Time
,year,_,I-Time
,(,_,O
,e.g.,_,O
,to,_,O
,breeding,_,B-Eventuality
,or,_,O
,wintering,_,B-Eventuality
,grounds,_,B-Aggregate_Biotic_Abiotic_Entity
,to,_,O
,hibernation,_,B-Eventuality
,sites,_,B-Aggregate_Biotic_Abiotic_Entity
,),_,O
,.,_,O
Sentence: 1684,Locally,_,O
,Migrant,_,B-Quality
,:,_,O
,Yes,_,O
,.,_,O
Sentence: 1685,At,_,O
,least,_,O
,some,_,O
,populations,_,B-Biotic_Entity
,of,_,O
,this,_,O
,species,_,B-Biotic_Entity
,make,_,O
,annual,_,B-Time
,migrations,_,B-Eventuality
,of,_,O
,over,_,O
,200,_,B-Value
,km,_,B-Unit
,.,_,O
Sentence: 1686,Movements,_,B-Eventuality
,associated,_,O
,with,_,O
,distribution,_,B-Quality
,and,_,O
,movement,_,B-Eventuality
,of,_,O
,sea,_,B-Abiotic_Entity
,ice,_,I-Abiotic_Entity
,.,_,O
Sentence: 1687,In,_,O
,some,_,O
,areas,_,B-Aggregate_Biotic_Abiotic_Entity
,makes,_,O
,extensive,_,O
,north-south,_,O
,migrations,_,B-Eventuality
,(,_,O
,DeMaster,_,O
,and,_,O
,Stirling,_,O
,1981,_,O
,),_,O
,that,_,O
,are,_,O
,dependent,_,B-Quality
,on,_,O
,seasonal,_,B-Time
,melting,_,B-Eventuality
,and,_,O
,freezing,_,B-Eventuality
,of,_,O
,nearshore,_,O
,ice,_,B-Abiotic_Entity
,(,_,O
,Amstrup,_,O
,2003,_,O
,),_,O
,.,_,O
Sentence: 1688,Moves,_,B-Eventuality
,south,_,O
,with,_,O
,drifting,_,B-Eventuality
,ice,_,I-Eventuality
,flows,_,I-Eventuality
,in,_,B-Time
,spring,_,I-Time
,/,_,O
,summer,_,B-Time
,north,_,O
,along,_,O
,shore,_,B-Aggregate_Biotic_Abiotic_Entity
,in,_,O
,summer,_,B-Time
,after,_,O
,ice,_,B-Time
,breakup,_,I-Time
,.,_,O
Sentence: 1689,See,_,O
,Amstrup,_,O
,(,_,O
,1995,_,O
,),_,O
,for,_,O
,extensive,_,O
,information,_,O
,on,_,O
,movements,_,B-Eventuality
,in,_,O
,the,_,O
,Chukchi,_,B-Location
,and,_,I-Location
,Beaufort,_,I-Location
,Seas,_,I-Location
,.,_,O
Sentence: 1690,Reproduction,_,B-Eventuality
Sentence: 1691,Polar,_,B-Biotic_Entity
,bears,_,I-Biotic_Entity
,have,_,O
,a,_,O
,sequential,_,B-Quality
,polygynous,_,B-Quality
,mating,_,B-Eventuality
,system,_,I-Eventuality
,.,_,O
Sentence: 1692,Male,_,B-Biotic_Entity
,and,_,O
,female,_,B-Biotic_Entity
,breeding,_,B-Eventuality
,pairs,_,B-Biotic_Entity
,remain,_,B-Eventuality
,together,_,O
,for,_,O
,a,_,O
,short,_,B-Quality
,time,_,B-Time
,while,_,O
,females,_,B-Biotic_Entity
,are,_,O
,in,_,O
,estrus,_,B-Eventuality
,(,_,O
,3,_,B-Time
,days,_,I-Time
,),_,O
,.,_,O
Sentence: 1693,Mating,_,B-Eventuality
,System,_,O
,:,_,O
,polygynous,_,B-Quality
Sentence: 1694,Mating,_,B-Eventuality
,occurs,_,B-Eventuality
,in,_,B-Time
,late,_,I-Time
,winter,_,I-Time
,and,_,I-Time
,early,_,I-Time
,spring,_,I-Time
,from,_,B-Time
,March,_,I-Time
,to,_,I-Time
,June,_,I-Time
,.,_,O
Sentence: 1695,Delayed,_,B-Eventuality
,implantation,_,I-Eventuality
,extends,_,O
,gestation,_,B-Eventuality
,to,_,O
,195,_,B-Time
,to,_,I-Time
,265,_,I-Time
,days,_,I-Time
,.,_,O
Sentence: 1696,Pregnant,_,B-Eventuality
,females,_,B-Biotic_Entity
,establish,_,B-Eventuality
,a,_,O
,winter,_,B-Time
,den,_,B-Aggregate_Biotic_Abiotic_Entity
,on,_,O
,land,_,B-Aggregate_Biotic_Abiotic_Entity
,dug,_,B-Eventuality
,into,_,O
,the,_,O
,snow,_,B-Abiotic_Entity
,usually,_,O
,within,_,O
,8,_,B-Value
,km,_,B-Unit
,of,_,O
,the,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,in,_,B-Time
,October,_,I-Time
,or,_,I-Time
,November,_,I-Time
,.,_,O
Sentence: 1697,An,_,O
,average,_,O
,of,_,O
,2,_,B-Value
,cubs,_,B-Biotic_Entity
,are,_,O
,born,_,B-Eventuality
,in,_,O
,the,_,O
,mother,_,B-Biotic_Entity
,'s,_,O
,den,_,B-Aggregate_Biotic_Abiotic_Entity
,between,_,O
,November,_,B-Time
,and,_,O
,January,_,B-Time
,litter,_,B-Biotic_Entity
,sizes,_,B-Quality
,can,_,O
,range,_,O
,from,_,O
,1,_,B-Value
,to,_,O
,4,_,B-Value
,.,_,O
Sentence: 1698,She,_,O
,remains,_,B-Eventuality
,in,_,O
,hibernation,_,B-Eventuality
,nursing,_,B-Eventuality
,her,_,O
,cubs,_,B-Biotic_Entity
,until,_,B-Time
,April,_,I-Time
,.,_,O
Sentence: 1699,The,_,O
,mortality,_,B-Eventuality
,rate,_,B-Quality
,for,_,O
,cubs,_,B-Biotic_Entity
,is,_,O
,estimated,_,O
,to,_,O
,be,_,O
,10-30,_,B-Value
,%,_,B-Unit
,.,_,O
Sentence: 1700,The,_,O
,average,_,O
,annual,_,B-Time
,rate,_,B-Quality
,of,_,O
,reproduction,_,B-Eventuality
,calculated,_,O
,by,_,O
,DeMaster,_,O
,and,_,O
,Stirling,_,O
,(,_,O
,1981,_,O
,),_,O
,was,_,O
,0.274,_,B-Value
,females,_,B-Biotic_Entity
,per,_,O
,adult,_,B-Biotic_Entity
,female,_,B-Biotic_Entity
,.,_,O
Sentence: 1701,Breeding,_,B-Time
,interval,_,I-Time
,:,_,O
,Females,_,B-Biotic_Entity
,breed,_,B-Eventuality
,yearly,_,B-Time
,.,_,O
Sentence: 1702,Breeding,_,B-Time
,season,_,I-Time
,:,_,O
,Breeding,_,B-Eventuality
,occurs,_,B-Eventuality
,from,_,B-Time
,March,_,I-Time
,to,_,I-Time
,June,_,I-Time
,.,_,O
Sentence: 1703,Range,_,O
,number,_,O
,of,_,O
,offspring,_,B-Biotic_Entity
,:,_,O
,1,_,B-Value
,to,_,O
,4,_,B-Value
,.,_,O
Sentence: 1704,Average,_,O
,number,_,B-Quality
,of,_,O
,offspring,_,B-Biotic_Entity
,:,_,O
,2,_,B-Value
,.,_,O
Sentence: 1705,Range,_,O
,gestation,_,B-Eventuality
,period,_,B-Time
,:,_,O
,195,_,B-Time
,to,_,I-Time
,265,_,I-Time
,days,_,I-Time
,.,_,O
Sentence: 1706,Range,_,O
,weaning,_,B-Eventuality
,age,_,B-Quality
,:,_,O
,24,_,B-Time
,to,_,I-Time
,36,_,I-Time
,months,_,I-Time
,.,_,O
Sentence: 1707,Range,_,O
,age,_,B-Quality
,at,_,O
,sexual,_,B-Quality
,or,_,O
,reproductive,_,B-Quality
,maturity,_,B-Eventuality
,(,_,O
,female,_,B-Biotic_Entity
,),_,O
,:,_,O
,3.5,_,B-Time
,(,_,O
,low,_,B-Quality
,),_,O
,years,_,O
,.,_,O
Sentence: 1708,Average,_,O
,age,_,O
,at,_,I-Quality
,sexual,_,B-Quality
,or,_,O
,reproductive,_,B-Quality
,maturity,_,B-Eventuality
,(,_,O
,female,_,B-Biotic_Entity
,),_,O
,:,_,O
,5-6,_,B-Time
,years,_,I-Time
,.,_,O
Sentence: 1709,Range,_,O
,age,_,B-Quality
,at,_,O
,sexual,_,B-Quality
,or,_,O
,reproductive,_,B-Quality
,maturity,_,B-Eventuality
,(,_,O
,male,_,B-Biotic_Entity
,),_,O
,:,_,O
,3.5,_,B-Time
,(,_,O
,low,_,B-Quality
,),_,O
,years,_,O
,.,_,O
Sentence: 1710,Average,_,O
,age,_,O
,at,_,I-Quality
,sexual,_,B-Quality
,or,_,O
,reproductive,_,B-Quality
,maturity,_,B-Eventuality
,(,_,O
,male,_,B-Biotic_Entity
,),_,O
,:,_,O
,5-6,_,B-Time
,years,_,I-Time
,.,_,O
Sentence: 1711,Key,_,O
,Reproductive,_,B-Quality
,Features,_,B-Quality
,:,_,O
,iteroparous,_,B-Quality
,;,_,O
,seasonal,_,B-Time
,breeding,_,B-Eventuality
,;,_,O
,gonochoric,_,B-Quality
,/,_,O
,gonochoristic,_,B-Quality
,/,_,O
,dioecious,_,B-Quality
,(,_,O
,sexes,_,B-Biotic_Entity
,separate,_,B-Eventuality
,),_,O
,;,_,O
,sexual,_,B-Quality
,;,_,I-Quality
,viviparous,_,B-Quality
,;,_,O
,delayed,_,O
,implantation,_,O
Sentence: 1712,Average,_,O
,birth,_,B-Eventuality
,mass,_,B-Quality
,:,_,O
,665,_,B-Value
,g,_,B-Unit
,.,_,O
Sentence: 1713,Average,_,I-Unit
,number,_,B-Quality
,of,_,O
,offspring,_,B-Biotic_Entity
,:,_,O
,2,_,B-Value
,.,_,O
Sentence: 1714,Cubs,_,B-Biotic_Entity
,are,_,O
,born,_,B-Eventuality
,with,_,O
,their,_,O
,eyes,_,B-Biotic_Entity
,closed,_,B-Eventuality
,;,_,O
,they,_,O
,have,_,O
,a,_,O
,good,_,O
,coat,_,B-Biotic_Entity
,of,_,O
,fur,_,B-Biotic_Entity
,and,_,O
,weigh,_,B-Quality
,about,_,O
,600,_,B-Value
,grams,_,B-Unit
,.,_,O
Sentence: 1715,They,_,O
,will,_,O
,emerge,_,B-Eventuality
,from,_,O
,the,_,O
,den,_,B-Aggregate_Biotic_Abiotic_Entity
,in,_,B-Time
,spring,_,I-Time
,weighing,_,B-Eventuality
,10,_,B-Value
,to,_,O
,15,_,B-Value
,kg,_,B-Unit
,.,_,O
Sentence: 1716,Mothers,_,B-Biotic_Entity
,provide,_,B-Eventuality
,all,_,O
,parental,_,B-Biotic_Entity
,care,_,B-Eventuality
,of,_,O
,their,_,O
,offspring,_,B-Biotic_Entity
,.,_,O
Sentence: 1717,The,_,O
,cubs,_,B-Biotic_Entity
,remain,_,B-Eventuality
,with,_,O
,their,_,O
,mother,_,B-Biotic_Entity
,for,_,O
,2,_,B-Time
,to,_,I-Time
,3,_,I-Time
,years,_,I-Time
,.,_,O
Sentence: 1718,They,_,O
,will,_,O
,not,_,O
,reach,_,B-Eventuality
,sexual,_,B-Quality
,maturity,_,B-Eventuality
,until,_,O
,5,_,B-Quality
,to,_,I-Quality
,6,_,I-Quality
,years,_,I-Quality
,old,_,B-Quality
,.,_,O
Sentence: 1719,Parental,_,B-Quality
,Investment,_,B-Eventuality
,:,_,O
,altricial,_,B-Quality
,;,_,O
,pre-fertilization,_,B-Eventuality
,(,_,O
,Provisioning,_,B-Eventuality
,Protecting,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,),_,O
,;,_,O
,pre-hatching,_,B-Eventuality
,/,_,O
,birth,_,B-Eventuality
,(,_,O
,Provisioning,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,Protecting,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,),_,O
,;,_,O
,pre-weaning,_,B-Eventuality
,/,_,O
,fledging,_,B-Eventuality
,(,_,O
,Provisioning,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,Protecting,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,),_,O
,;,_,O
,pre-independence,_,B-Eventuality
,(,_,O
,Provisioning,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,Protecting,_,B-Eventuality
,:,_,O
,Female,_,B-Biotic_Entity
,),_,O
,;,_,O
,extended,_,B-Time
,period,_,I-Time
,of,_,O
,juvenile,_,B-Biotic_Entity
,learning,_,B-Eventuality
Sentence: 1720,Predation,_,B-Eventuality
,has,_,O
,been,_,O
,defined,_,O
,either,_,O
,as,_,O
,a,_,O
,general,_,B-Eventuality
,process,_,I-Eventuality
,of,_,O
,feeding,_,B-Eventuality
,on,_,I-Eventuality
,other,_,O
,(,_,O
,prey,_,B-Biotic_Entity
,),_,O
,organisms,_,B-Biotic_Entity
,(,_,O
,e.g.,_,O
,May,_,O
,1981,_,O
,),_,O
,or,_,O
,as,_,O
,a,_,O
,more,_,O
,specific,_,B-Eventuality
,process,_,I-Eventuality
,of,_,O
,killing,_,B-Eventuality
,and,_,O
,consuming,_,B-Eventuality
,prey,_,B-Biotic_Entity
,(,_,O
,e.g.,_,O
,Price,_,O
,1997,_,O
,),_,O
,.,_,O
Sentence: 1721,Parasitism,_,B-Eventuality
,(,_,O
,and,_,O
,the,_,O
,related,_,O
,parasitoidism,_,B-Eventuality
,),_,O
,the,_,O
,consumption,_,B-Eventuality
,of,_,O
,tissues,_,B-Biotic_Entity
,in,_,O
,a,_,O
,living,_,B-Eventuality
,host,_,B-Biotic_Entity
,may,_,O
,or,_,O
,may,_,O
,not,_,O
,be,_,O
,included,_,O
,(,_,O
,e.g.,_,O
,Price,_,O
,1997,_,O
,),_,O
,.,_,O
Sentence: 1722,Both,_,O
,predation,_,B-Eventuality
,and,_,O
,parasitism,_,B-Eventuality
,are,_,O
,generally,_,O
,considered,_,O
,to,_,O
,have,_,O
,positive,_,O
,effects,_,B-Eventuality
,for,_,O
,the,_,O
,predator,_,B-Biotic_Entity
,or,_,O
,parasite,_,B-Biotic_Entity
,but,_,O
,negative,_,O
,effects,_,B-Eventuality
,for,_,O
,the,_,O
,prey,_,B-Biotic_Entity
,.,_,O
Sentence: 1723,Although,_,O
,typically,_,O
,considered,_,O
,in,_,O
,the,_,O
,sense,_,O
,of,_,O
,an,_,O
,animal,_,B-Biotic_Entity
,killing,_,B-Eventuality
,and,_,O
,eating,_,B-Eventuality
,other,_,O
,animals,_,B-Biotic_Entity
,(,_,O
,Fig.,_,O
,8.4,_,O
,),_,O
,predation,_,B-Eventuality
,applies,_,O
,equally,_,O
,well,_,O
,to,_,O
,carnivorous,_,B-Quality
,plants,_,B-Biotic_Entity
,that,_,O
,kill,_,B-Eventuality
,and,_,O
,consume,_,B-Eventuality
,insect,_,B-Biotic_Entity
,prey,_,I-Biotic_Entity
,and,_,O
,to,_,O
,herbivores,_,B-Biotic_Entity
,that,_,O
,kill,_,B-Eventuality
,and,_,O
,consume,_,B-Eventuality
,plant,_,B-Biotic_Entity
,prey,_,I-Biotic_Entity
,especially,_,O
,those,_,O
